,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,q,alpha,lambda,S
64,307.51,606.42,557.84,38.42,320.67,335.12,359.2,450.09,91.98,624.0,241.67,446.28,219.48,527.79,172.41,438.12,607.63,72.35,256.07,336.22,587.67,212.51,516.58,280.18,464.01,240.75,219.21,297.01,202.83,460.46,476.25,574.46,452.64,641.81,59.36,500.2,460.41,362.63,256.63,220.95,68.36,548.82,271.43,500.14,87.24,596.24,474.65,313.0,244.81,473.91,331.16,488.59,421.88,646.46,572.16,579.85,89.05,192.51,153.16,120.93,152.55,254.0,521.99,184.0,0.0,280.03,497.94,149.09,555.36,586.57,724.57,516.61,193.0,709.17,572.96,540.38,542.66,147.09,311.96,369.01,74.65,452.13,199.48,466.9,528.34,499.56,594.35,214.74,122.56,446.43,533.02,373.08,574.63,642.78,72.25,604.44,76.16,327.11,486.59,520.1,210.86,0.0,7.0,1.0,3.0
65,518.68,518.37,288.95,249.0,197.21,449.2,157.5,171.66,371.5,456.03,56.64,719.66,315.01,319.86,108.02,500.37,416.17,335.44,220.57,615.62,660.55,489.35,558.14,556.39,633.83,58.05,358.94,553.86,83.43,271.64,738.35,753.97,642.07,853.68,319.68,600.35,268.81,171.3,458.59,85.56,213.27,592.33,32.7,330.13,209.1,362.18,617.89,442.37,311.93,216.51,592.35,738.88,674.11,854.29,426.76,391.07,353.03,131.23,291.44,184.33,162.12,533.5,760.19,97.74,280.03,0.0,366.98,156.85,423.19,388.8,610.75,763.09,131.76,903.79,374.82,782.67,374.33,135.13,52.35,625.16,336.15,721.89,122.59,716.36,379.68,767.48,475.98,202.94,166.33,638.55,376.08,642.13,423.08,874.77,328.37,796.38,265.75,603.37,697.41,749.89,490.89,0.0,7.0,1.0,5.0
66,524.68,157.46,515.45,492.94,188.06,363.02,512.52,348.83,557.48,133.79,339.31,807.53,328.5,146.37,406.21,315.6,147.76,501.73,242.12,753.79,428.8,632.22,320.08,682.71,538.54,338.77,676.33,789.42,413.4,613.05,785.83,642.73,573.2,777.1,492.11,421.38,609.02,528.02,747.92,332.78,444.29,344.61,399.33,674.05,415.07,644.52,490.38,771.06,653.19,499.36,664.69,979.88,913.47,770.61,74.63,126.37,586.47,471.42,376.96,482.89,480.55,708.59,1017.74,381.53,497.94,366.98,0.0,470.94,59.08,145.5,244.75,1009.39,472.33,790.97,139.46,775.54,74.46,426.97,406.72,678.31,500.09,924.28,465.78,959.04,39.01,828.6,109.11,551.52,456.0,939.14,52.61,850.29,79.16,832.74,569.76,696.16,537.9,791.07,983.77,1017.51,660.35,0.0,12.0,1.0,46.0
67,441.37,606.32,413.82,111.36,283.05,425.56,210.12,326.34,238.46,580.54,143.53,594.17,288.95,458.6,65.44,508.21,550.13,218.43,255.22,479.53,667.84,359.92,579.58,427.48,584.72,143.4,210.79,398.34,73.93,313.75,625.31,700.87,581.07,780.33,203.4,590.82,313.36,213.84,303.36,140.09,101.21,613.83,137.32,357.29,121.25,447.15,584.18,302.05,182.99,327.6,479.97,582.13,517.57,783.72,540.02,523.31,204.19,43.42,236.58,30.41,10.2,390.69,603.53,90.0,149.09,156.85,470.94,0.0,529.94,524.86,713.43,606.24,43.91,842.43,510.73,686.72,496.81,45.22,174.03,517.29,220.2,568.63,50.7,559.61,492.94,648.46,577.66,94.13,32.25,487.45,493.21,489.05,539.16,787.1,179.01,735.85,112.0,454.86,543.48,593.81,352.23,0.0,15.0,1.0,100.0
68,565.01,117.0,553.48,551.22,247.13,398.55,565.7,391.59,612.65,93.09,397.42,851.19,378.79,167.76,465.15,336.05,130.74,556.71,299.29,802.96,430.09,683.41,326.31,731.78,563.89,396.92,735.38,845.31,471.83,663.27,825.28,662.19,601.65,799.48,547.6,435.85,659.1,581.32,806.33,391.54,502.69,346.19,455.72,724.16,473.21,686.2,511.94,830.14,712.08,544.47,708.92,1035.26,969.0,791.95,28.64,119.1,643.62,529.95,430.5,541.97,539.53,761.21,1074.01,440.46,555.36,423.19,59.08,529.94,0.0,140.36,187.56,1065.0,530.84,807.0,140.07,808.25,78.39,486.03,461.2,720.23,554.97,977.23,524.18,1014.6,48.37,869.04,55.0,610.01,515.08,997.58,60.08,904.1,40.5,859.55,627.35,716.25,596.56,843.84,1041.6,1074.35,713.12,0.0,12.0,1.0,52.0
69,660.27,250.6,446.65,573.33,267.03,504.2,506.71,303.2,658.45,88.96,381.84,936.92,450.97,69.46,460.11,461.06,29.12,604.69,343.76,872.59,568.06,746.76,461.71,802.33,683.44,381.84,735.66,883.49,456.28,588.65,921.05,788.22,717.11,922.37,592.87,566.19,584.03,522.47,821.54,386.46,524.6,483.81,420.7,647.9,499.62,585.03,635.84,825.35,698.21,455.8,793.97,1075.12,1008.39,916.0,116.1,21.26,675.26,513.39,488.78,543.74,533.23,817.77,1107.61,436.41,586.57,388.8,145.5,524.86,140.36,0.0,275.57,1103.16,514.14,936.3,14.14,916.83,71.17,485.61,413.54,810.94,603.54,1030.5,505.92,1053.46,109.25,962.48,181.23,590.26,518.17,1010.21,93.78,953.73,103.48,976.91,655.32,841.65,611.63,898.95,1061.8,1103.59,769.55,0.0,10.0,1.0,28.0
70,675.43,123.46,720.81,725.02,430.67,504.46,751.91,568.11,771.49,186.7,584.02,964.82,527.01,331.34,649.35,408.26,249.83,715.6,471.5,936.62,433.9,826.21,360.91,866.24,628.95,583.47,915.42,1004.98,657.86,846.58,925.27,704.03,674.13,845.15,708.61,478.65,842.26,767.61,979.68,576.7,677.61,363.5,643.27,907.2,646.84,857.83,568.99,1011.16,896.25,722.18,827.37,1191.45,1126.26,834.58,187.11,259.24,810.71,715.72,586.91,723.5,723.22,908.2,1234.24,624.76,724.57,610.75,244.75,713.43,187.56,275.57,0.0,1222.12,716.63,832.27,283.83,886.62,247.58,668.89,648.3,830.76,713.49,1123.4,710.25,1171.73,232.44,971.44,136.06,795.83,696.58,1170.55,238.88,1054.35,193.84,917.58,796.77,757.68,772.62,990.48,1210.33,1237.45,861.3,0.0,15.0,1.0,96.0
71,606.29,1099.66,987.18,531.75,837.09,748.85,763.31,931.19,452.47,1138.53,741.67,419.08,695.14,1043.6,661.89,864.8,1124.18,508.52,768.06,338.5,970.23,407.0,942.78,391.37,754.39,741.12,425.98,220.22,679.89,811.33,504.43,806.49,712.66,776.64,517.4,873.82,814.22,756.88,312.83,727.5,579.64,967.17,741.89,815.34,603.57,964.75,801.96,388.97,500.4,897.15,473.93,31.91,96.05,790.47,1084.02,1096.4,427.95,636.75,636.35,579.39,601.33,322.2,37.16,681.71,516.61,763.09,1009.39,606.24,1065.0,1103.16,1222.12,0.0,636.49,867.42,1089.53,620.56,1058.26,633.82,774.42,500.98,510.38,143.35,645.96,50.45,1041.85,478.0,1098.88,589.23,600.43,209.02,1047.55,177.87,1087.53,717.01,448.58,800.37,500.45,246.83,143.4,71.34,365.31,0.0,9.0,1.0,18.0
72,482.69,613.8,372.37,155.19,286.75,458.46,166.21,294.82,282.06,575.1,134.53,637.76,320.34,446.31,73.06,535.49,540.48,262.15,271.6,522.22,696.22,403.51,604.4,471.0,622.9,134.83,227.18,433.14,59.17,270.9,669.22,739.97,620.89,822.01,247.03,622.21,270.35,170.07,328.5,140.22,142.84,638.85,106.23,316.1,159.2,403.24,619.92,312.07,184.29,285.22,523.85,613.49,549.92,825.11,538.69,514.33,244.98,1.0,272.38,73.16,41.76,432.34,631.83,95.35,193.0,131.76,472.33,43.91,530.84,514.14,716.63,636.49,0.0,882.86,500.02,730.11,491.76,69.29,138.28,561.09,263.88,605.36,9.49,590.93,491.3,692.3,580.58,79.2,73.59,506.8,490.16,526.1,536.79,830.04,219.86,776.0,151.46,494.53,566.18,620.25,394.82,0.0,9.0,1.0,16.0
73,402.17,739.32,1183.72,745.41,772.16,465.34,1038.37,1024.4,649.46,897.7,847.28,448.47,589.73,926.2,828.14,475.58,934.8,637.83,702.27,547.39,398.41,564.58,484.23,527.36,272.07,845.87,893.16,750.67,862.45,1151.31,363.1,153.1,262.84,90.93,649.82,371.16,1150.16,1046.49,854.38,818.23,741.25,472.49,915.85,1198.94,724.03,1265.06,304.6,962.93,944.07,1119.84,432.34,839.15,804.0,77.06,835.57,916.53,720.1,882.07,616.71,820.87,849.32,617.0,900.14,821.07,709.17,903.79,790.97,842.43,807.0,936.3,832.27,867.42,882.86,0.0,930.36,247.21,865.13,816.96,953.89,392.84,635.25,724.11,886.01,832.87,827.34,394.0,793.43,922.5,810.4,970.8,842.59,710.1,847.4,167.84,733.46,107.52,782.04,651.63,956.57,925.86,607.45,0.0,8.0,1.0,7.0
74,650.06,252.94,437.32,559.5,253.74,495.29,493.62,291.5,645.26,98.05,367.7,925.68,439.45,55.9,445.98,454.86,42.05,591.64,331.1,860.34,564.99,734.27,457.81,790.18,675.97,367.7,721.52,869.91,442.15,576.51,910.63,781.73,709.02,915.22,579.72,560.81,571.92,509.39,807.51,372.36,510.81,480.68,406.75,635.93,485.97,575.22,629.12,811.21,684.1,444.54,782.79,1061.54,994.82,909.05,117.64,24.74,661.6,499.27,476.37,529.64,519.09,804.9,1093.86,422.29,572.96,374.82,139.46,510.73,140.07,14.14,283.83,1089.53,500.02,930.36,0.0,907.71,66.37,471.5,399.89,800.18,590.51,1017.39,491.81,1039.86,104.96,951.83,184.02,576.18,504.08,996.13,89.19,940.52,105.39,968.87,641.58,834.99,597.66,885.98,1047.8,1089.74,756.7,0.0,14.0,1.0,73.0
75,269.81,773.66,1071.53,578.74,698.5,412.76,894.8,929.39,462.87,901.14,729.18,201.49,493.66,888.86,689.49,481.41,923.05,468.79,617.07,309.49,487.12,356.14,527.6,304.55,258.72,727.83,691.73,517.3,724.17,1000.23,116.16,227.69,212.49,156.28,483.47,413.43,999.97,899.95,635.36,700.44,588.6,532.35,786.74,1040.43,580.22,1130.51,320.35,749.57,752.82,996.31,217.85,592.62,559.86,170.66,836.12,899.87,527.09,729.49,494.25,660.45,691.53,390.54,653.64,689.12,540.38,782.67,775.54,686.72,808.25,916.83,886.62,620.56,730.11,247.21,907.71,0.0,848.36,671.8,827.5,176.4,466.84,477.21,735.33,587.02,814.48,148.31,811.47,753.11,656.75,733.29,827.83,467.17,846.02,109.12,545.36,198.34,604.65,412.63,714.06,680.04,391.83,0.0,14.0,1.0,76.0
76,594.56,195.02,478.73,533.19,222.7,435.61,507.47,321.06,609.1,83.74,357.27,874.49,390.82,89.89,431.38,389.92,75.11,554.19,291.65,815.25,498.68,691.25,391.45,744.5,612.88,357.02,706.39,838.06,432.73,599.36,855.71,717.13,647.16,851.55,543.34,495.08,595.0,523.25,785.75,356.72,484.15,414.37,406.99,659.87,457.0,613.36,564.84,798.87,675.63,475.0,731.46,1029.47,962.8,845.07,62.97,51.97,631.71,490.93,433.62,512.58,505.85,764.97,1064.61,406.9,542.66,374.33,74.46,496.81,78.39,71.17,247.58,1058.26,491.76,865.13,66.37,848.36,0.0,454.93,406.85,746.81,552.81,979.46,484.26,1008.18,38.59,897.83,129.03,570.02,486.16,976.14,22.83,903.93,54.01,906.83,613.2,770.6,574.87,846.92,1024.47,1062.42,716.63,0.0,7.0,1.0,6.0
77,418.63,561.23,411.42,114.16,238.92,389.17,223.89,306.72,239.08,538.66,108.23,591.98,251.1,420.46,28.16,467.42,510.24,209.06,210.24,483.27,627.81,359.07,537.49,426.64,555.06,107.78,251.46,421.09,55.79,334.52,617.16,672.75,554.48,758.13,193.33,553.05,333.52,230.52,337.54,99.16,84.53,571.85,124.34,382.58,93.35,458.71,550.97,344.61,227.95,329.07,470.92,608.51,542.97,760.69,496.73,483.14,218.01,68.35,203.79,58.14,55.36,399.06,633.2,49.41,147.09,135.13,426.97,45.22,486.03,485.61,668.89,633.82,69.29,816.96,471.5,671.8,454.93,0.0,164.92,506.44,210.3,587.33,70.24,586.1,449.81,643.16,533.24,137.3,33.54,524.75,450.57,507.57,496.2,769.53,193.49,709.82,133.46,468.24,578.28,625.31,357.38,0.0,13.0,1.0,64.0
78,565.8,560.8,247.19,277.83,245.37,501.05,108.3,158.23,403.93,486.37,108.23,756.49,366.07,344.08,141.4,552.6,441.84,372.59,272.84,647.97,712.62,523.96,609.73,591.49,684.58,109.62,358.93,571.06,109.14,220.33,779.08,804.61,691.73,902.33,356.79,652.71,217.33,123.04,464.85,136.5,248.24,643.84,41.23,279.52,249.15,311.28,669.61,435.19,302.59,168.91,632.78,751.66,688.2,903.29,462.36,418.17,377.48,138.1,339.43,204.01,176.48,562.25,769.04,138.42,311.96,52.35,406.72,174.03,461.2,413.54,648.3,774.42,138.28,953.89,399.89,827.5,406.85,164.92,0.0,666.87,373.61,742.43,128.89,729.1,416.0,806.55,515.0,194.86,191.64,637.75,410.91,662.92,457.62,921.31,352.36,846.41,286.03,628.5,699.89,756.5,521.65,0.0,11.0,1.0,39.0
79,156.22,709.94,913.43,407.4,568.86,327.25,726.97,781.02,287.84,810.35,574.32,134.16,364.14,773.05,526.41,426.93,821.75,298.99,484.91,163.57,490.97,180.09,493.12,134.62,259.62,573.03,515.8,358.62,560.53,829.41,114.76,306.97,214.29,308.24,314.3,398.81,829.4,731.14,464.43,546.55,422.1,508.99,625.7,867.62,417.73,963.77,314.38,576.52,576.42,834.56,41.68,470.2,424.68,318.21,746.27,796.34,350.82,560.53,347.54,489.88,521.37,224.16,529.5,528.92,369.01,625.16,678.31,517.29,720.23,810.94,830.76,500.98,561.09,392.84,800.18,176.4,746.81,506.44,666.87,0.0,297.36,363.08,566.92,459.61,716.96,152.0,734.48,579.33,488.48,579.94,728.46,329.69,754.46,284.32,369.5,308.0,430.2,265.38,571.4,550.72,218.1,0.0,14.0,1.0,86.0
80,234.36,592.07,620.79,112.49,337.22,282.6,429.62,501.5,58.05,630.99,290.76,383.54,189.2,549.94,232.22,392.78,622.03,3.0,261.18,284.0,534.29,155.21,472.76,221.05,394.36,289.64,277.04,291.67,265.38,533.41,406.99,502.39,380.4,567.23,17.0,443.23,533.19,433.96,289.35,265.91,125.8,503.34,332.43,574.21,127.74,666.42,409.44,365.27,313.38,539.36,260.89,480.41,414.34,571.99,574.68,594.39,112.06,263.3,126.57,193.61,224.74,215.24,520.99,238.42,74.65,336.15,500.09,220.2,554.97,603.54,713.49,510.38,263.88,635.25,590.51,466.84,552.81,210.3,373.61,297.36,0.0,427.06,269.58,459.94,533.7,433.04,588.59,289.39,191.13,470.97,540.43,351.13,578.76,568.52,112.0,531.0,147.14,295.53,501.38,524.07,167.6,0.0,13.0,1.0,70.0
81,480.8,1000.01,972.91,475.98,763.79,634.28,751.56,893.43,372.34,1056.55,691.12,275.73,599.7,975.66,615.22,748.6,1049.08,425.84,688.04,204.6,842.87,297.24,824.36,266.19,620.3,690.33,426.38,175.39,639.07,818.02,361.09,666.18,576.76,633.31,437.7,747.25,820.16,747.97,316.55,672.41,519.76,846.5,705.73,832.54,538.21,971.02,670.8,421.73,505.2,883.25,339.59,116.21,105.42,647.17,998.5,1021.44,369.76,605.4,547.33,539.14,565.96,216.13,177.07,631.56,452.13,721.89,924.28,568.63,977.23,1030.5,1123.4,143.35,605.36,724.11,1017.39,477.21,979.46,587.33,742.43,363.08,427.06,0.0,614.47,114.73,959.07,335.21,1006.26,574.27,555.56,299.11,966.46,79.76,1003.36,574.17,393.91,658.28,456.93,133.45,255.39,205.78,264.11,0.0,9.0,1.0,14.0
82,486.41,608.19,364.03,161.97,280.85,458.86,160.07,285.34,289.15,567.51,127.26,644.85,320.47,437.95,70.26,534.22,532.38,267.93,268.15,529.97,695.16,410.62,602.44,478.17,625.08,127.63,236.38,442.4,52.39,266.59,675.49,742.52,623.8,825.86,252.68,622.05,265.89,164.62,337.97,134.41,147.25,636.92,96.77,313.0,162.0,397.02,621.18,320.73,192.31,277.25,529.94,622.94,559.33,828.79,531.69,506.32,253.34,9.22,274.0,80.65,49.82,440.5,641.31,91.27,199.48,122.59,465.78,50.7,524.18,505.92,710.25,645.96,9.49,886.01,491.81,735.33,484.26,70.24,128.89,566.92,269.58,614.47,0.0,600.37,484.29,699.0,574.21,85.96,78.6,516.05,482.94,535.16,529.64,834.8,228.19,779.03,160.02,503.2,575.57,629.72,402.6,0.0,14.0,1.0,83.0
83,559.55,1049.31,945.52,482.76,787.2,699.81,721.67,885.26,402.04,1088.32,693.7,386.1,644.76,994.22,614.22,815.87,1074.33,458.09,717.81,296.18,923.41,358.17,894.11,345.53,710.21,693.12,385.11,170.14,633.03,773.96,471.0,766.2,669.45,742.42,467.02,826.9,776.68,715.81,271.18,679.0,530.41,918.87,695.85,780.67,553.95,927.64,756.53,356.1,461.16,855.4,430.72,22.56,45.61,755.81,1033.67,1046.54,378.42,591.16,585.9,532.3,555.01,273.48,70.23,633.67,466.9,716.36,959.04,559.61,1014.6,1053.46,1171.73,50.45,590.93,832.87,1039.86,587.02,1008.18,586.1,729.1,459.61,459.94,114.73,600.37,0.0,991.59,447.88,1048.43,546.3,552.82,196.02,997.36,131.85,1037.23,686.35,399.41,762.27,452.64,200.45,142.89,93.02,315.78,0.0,15.0,1.0,96.0
84,563.53,164.12,505.45,521.44,212.51,402.01,519.52,343.22,590.74,97.49,357.07,845.88,365.33,122.64,427.69,352.48,109.18,535.25,273.79,790.63,460.12,668.23,352.88,719.63,576.64,356.67,700.61,821.69,432.14,615.8,824.71,679.8,611.74,814.82,525.14,457.0,611.58,535.2,775.7,353.36,472.52,375.81,412.34,676.63,444.13,637.87,527.77,794.42,673.95,496.17,702.97,1012.61,946.07,808.13,47.41,89.2,617.21,490.43,411.88,506.68,502.31,743.72,1049.42,403.01,528.34,379.68,39.01,492.94,48.37,109.25,232.44,1041.85,491.3,827.34,104.96,814.48,38.59,449.81,416.0,716.96,533.7,959.07,484.29,991.59,0.0,867.39,103.17,570.24,479.94,966.69,15.81,884.49,46.69,871.16,599.73,733.4,565.05,826.05,1012.91,1048.4,695.42,0.0,12.0,1.0,43.0
85,304.14,852.55,1053.75,537.11,720.47,472.46,858.33,927.46,410.95,959.93,718.68,68.0,516.1,925.04,665.19,563.78,972.85,434.17,636.45,198.81,602.46,290.55,623.04,225.06,365.2,717.44,610.28,402.55,698.41,954.97,47.17,366.13,315.8,303.27,449.94,517.87,955.44,860.98,536.13,691.65,558.78,634.23,765.35,988.34,558.49,1095.18,426.41,653.62,679.54,972.19,176.71,451.4,425.03,318.21,895.52,947.64,462.9,691.85,497.24,619.49,651.25,293.98,512.28,670.14,499.56,767.48,828.6,648.46,869.04,962.48,971.44,478.0,692.3,394.0,951.83,148.31,897.83,643.16,806.55,152.0,433.04,335.21,699.0,447.88,867.39,0.0,880.89,700.04,621.82,607.84,879.17,336.54,904.03,239.01,485.11,343.91,551.31,292.1,580.9,540.41,311.64,0.0,8.0,1.0,12.0
86,578.34,69.53,607.08,592.71,294.74,408.43,620.01,446.27,646.59,110.14,448.09,867.1,406.6,218.84,513.42,332.01,164.79,590.51,339.18,826.48,406.49,710.36,309.26,755.41,561.0,447.53,780.76,880.09,521.81,718.17,836.11,652.69,601.61,792.05,582.4,424.01,714.01,635.6,847.86,440.65,544.75,324.46,508.37,779.08,514.47,740.52,505.83,876.2,760.38,599.34,726.13,1068.7,1002.84,783.54,67.12,160.59,681.67,579.66,462.59,588.25,587.41,790.18,1109.3,488.81,594.35,475.98,109.11,577.66,55.0,181.23,136.06,1098.88,580.58,793.43,184.02,811.47,129.03,533.24,515.0,734.48,588.59,1006.26,574.21,1048.43,103.17,880.89,0.0,659.78,561.32,1039.03,113.6,934.76,78.77,856.31,666.58,707.01,639.41,872.84,1080.91,1110.97,742.48,0.0,14.0,1.0,73.0
87,520.34,692.57,400.1,177.41,365.82,517.57,177.34,352.4,291.93,653.16,213.22,641.08,382.1,521.83,149.4,602.2,617.05,287.07,346.77,517.91,761.55,409.7,673.71,475.21,670.45,213.59,166.03,399.06,138.2,256.25,681.8,784.52,663.47,856.42,273.82,683.44,257.19,173.95,276.56,219.31,186.45,707.97,173.0,288.82,211.55,403.51,673.34,240.87,109.12,310.03,539.83,568.73,508.01,860.87,617.64,591.24,238.16,80.11,327.2,105.0,84.29,422.94,580.83,173.08,214.74,202.94,551.52,94.13,610.01,590.26,795.83,589.23,79.2,922.5,576.18,753.11,570.02,137.3,194.86,579.33,289.39,574.27,85.96,546.3,570.24,700.04,659.78,0.0,123.79,443.23,568.88,496.88,615.59,856.75,215.08,816.94,149.46,474.94,506.6,566.07,391.95,0.0,6.0,1.0,2.0
88,409.59,587.03,435.9,86.59,268.07,394.24,238.52,337.92,213.8,569.82,141.77,568.84,258.31,453.4,61.47,478.76,542.54,189.53,232.43,456.99,637.82,334.93,551.09,402.6,552.47,141.32,220.68,388.3,84.01,344.48,597.54,668.65,548.92,748.74,174.19,559.83,343.94,243.21,304.28,131.82,69.43,585.22,152.27,388.98,89.16,475.3,552.16,315.07,203.36,351.4,451.76,575.24,509.82,752.0,526.61,515.33,187.1,72.92,204.71,26.93,40.5,370.62,599.68,82.68,122.56,166.33,456.0,32.25,515.08,518.17,696.58,600.43,73.59,810.4,504.08,656.75,486.16,33.54,191.64,488.48,191.13,555.56,78.6,552.82,479.94,621.82,561.32,123.79,0.0,492.05,481.17,475.8,526.46,756.46,162.25,703.76,100.28,438.0,545.01,591.78,330.26,0.0,10.0,1.0,21.0
89,639.43,1052.84,824.14,446.47,754.48,746.7,604.07,795.61,417.03,1059.41,630.8,541.08,658.27,945.17,550.88,860.72,1034.44,468.31,699.85,424.32,991.0,430.49,940.95,448.0,804.28,630.6,279.72,222.0,559.73,632.83,621.16,881.27,771.0,883.05,471.09,895.6,636.31,594.92,191.25,623.81,494.89,970.07,611.99,628.23,524.65,783.54,840.16,209.8,339.31,735.86,543.13,209.62,193.87,894.66,1012.21,1007.14,363.27,507.33,592.7,466.65,479.99,359.14,180.87,574.09,446.43,638.55,939.14,487.45,997.58,1010.21,1170.55,209.02,506.8,970.8,996.13,733.29,976.14,524.75,637.75,579.94,470.97,299.11,516.05,196.02,966.69,607.84,1039.03,443.23,492.05,0.0,969.45,271.77,1013.37,839.1,374.56,887.58,401.65,320.66,73.55,151.38,382.83,0.0,9.0,1.0,18.0
90,575.54,176.98,493.64,525.02,214.98,415.17,513.37,333.02,597.17,91.02,355.69,856.84,374.76,108.3,427.82,367.54,95.26,541.91,279.74,799.83,475.93,676.7,368.63,728.92,591.1,355.35,701.78,827.34,431.0,607.97,836.74,694.81,625.8,829.53,531.47,472.41,603.7,529.1,778.67,353.28,476.02,391.62,408.77,668.7,448.13,626.94,542.64,795.06,673.41,486.45,713.86,1018.5,951.89,822.94,51.79,74.04,622.0,489.31,419.69,507.8,502.45,751.44,1054.61,403.21,533.02,376.08,52.61,493.21,60.08,93.78,238.88,1047.55,490.16,842.59,89.19,827.83,22.83,450.57,410.91,728.46,540.43,966.46,482.94,997.36,15.81,879.17,113.6,568.88,481.17,969.45,0.0,891.46,47.01,885.35,604.08,748.34,567.84,833.62,1016.56,1053.09,703.12,0.0,12.0,1.0,55.0
91,428.44,931.22,894.57,396.36,686.78,572.97,673.97,813.68,295.3,981.88,611.5,270.51,528.41,898.02,535.47,688.57,972.82,349.74,612.29,166.21,792.38,231.47,766.01,213.81,578.42,610.72,353.54,100.57,559.34,743.38,352.71,636.66,537.97,620.5,360.97,695.96,745.35,670.8,247.76,593.01,440.48,789.91,626.08,760.22,459.49,895.82,624.76,359.18,432.29,805.09,299.45,145.99,95.04,633.18,924.73,945.12,290.07,526.12,473.61,459.49,486.5,147.08,202.04,551.89,373.08,642.13,850.29,489.05,904.1,953.73,1054.35,177.87,526.1,710.1,940.52,467.17,903.93,507.57,662.92,329.69,351.13,79.76,535.16,131.85,884.49,336.54,934.76,496.88,475.8,271.77,891.46,0.0,929.22,570.63,314.17,635.03,377.28,68.96,246.89,221.2,193.08,0.0,14.0,1.0,75.0
92,599.89,147.56,532.02,568.04,259.19,435.11,559.55,375.07,636.0,55.9,402.38,884.56,407.46,141.89,473.84,375.84,90.97,580.36,319.61,832.66,470.18,711.35,366.77,761.55,603.19,402.02,747.14,867.44,477.62,652.8,860.69,702.32,640.38,839.33,570.51,476.24,648.47,575.31,822.37,399.41,519.14,386.39,455.77,713.39,490.65,667.12,551.77,840.8,719.81,529.0,741.92,1058.17,991.69,831.93,12.81,82.46,663.43,535.93,456.03,553.18,548.48,787.72,1095.4,449.19,574.63,423.08,79.16,539.16,40.5,103.48,193.84,1087.53,536.79,847.4,105.39,846.02,54.01,496.2,457.62,754.46,578.76,1003.36,529.64,1037.23,46.69,904.03,78.77,615.59,526.46,1013.37,47.01,929.22,0.0,898.72,646.13,756.33,611.74,870.18,1059.48,1094.63,739.47,0.0,13.0,1.0,68.0
93,356.27,811.55,1162.61,680.94,775.28,476.16,993.31,1014.83,568.37,952.54,820.04,300.93,574.74,955.11,785.67,524.64,980.34,570.64,696.63,416.65,496.07,464.4,557.07,413.67,295.75,818.66,800.1,624.95,820.49,1100.83,218.08,218.29,259.86,88.73,584.83,439.01,1100.37,999.18,744.46,790.98,687.58,555.09,881.04,1142.73,676.86,1227.62,351.05,858.68,860.13,1090.16,325.96,690.32,661.73,104.8,887.98,958.78,634.01,829.38,583.74,761.76,792.42,499.49,751.24,783.52,642.78,874.77,832.74,787.1,859.55,976.91,917.58,717.01,830.04,167.84,968.87,109.12,906.83,769.53,921.31,284.32,568.52,574.17,834.8,686.35,871.16,239.01,856.31,856.75,756.46,839.1,885.35,570.63,898.72,0.0,651.58,169.66,709.21,518.79,816.99,779.08,500.8,0.0,15.0,1.0,100.0
94,338.42,678.4,592.2,83.57,390.71,393.15,380.76,500.03,84.22,694.99,297.83,426.06,287.04,595.06,221.33,500.84,677.04,109.0,328.11,304.73,645.49,195.23,580.26,260.17,502.74,297.11,165.89,230.83,246.2,470.88,468.11,606.85,485.13,660.29,105.22,555.04,471.59,381.24,185.71,280.81,131.06,611.68,314.0,503.25,156.24,615.04,520.6,253.33,210.77,504.91,328.87,421.44,354.97,666.6,643.85,649.3,25.18,219.67,220.64,148.66,178.37,212.71,452.3,237.98,72.25,328.37,569.76,179.01,627.35,655.32,796.77,448.58,219.86,733.46,641.58,545.36,613.2,193.49,352.36,369.5,112.0,393.91,228.19,399.41,599.73,485.11,666.58,215.08,162.25,374.56,604.08,314.17,646.13,651.58,0.0,631.72,68.96,276.15,414.4,449.22,177.69,0.0,13.0,1.0,61.0
95,296.94,657.16,1076.93,640.22,667.59,360.4,930.96,918.59,548.18,808.23,739.9,387.38,482.59,827.88,720.76,381.03,841.87,533.65,596.26,469.31,329.51,470.49,400.55,440.02,166.43,738.48,793.44,665.82,755.03,1044.07,304.73,54.33,155.44,87.82,545.18,283.29,1042.88,939.15,760.8,710.83,634.74,394.21,808.33,1092.02,617.03,1157.56,205.88,866.48,841.76,1012.51,344.58,770.74,729.97,77.01,744.88,822.38,619.53,775.2,509.24,714.73,742.88,529.67,831.2,713.57,604.44,796.38,696.16,735.85,716.25,841.65,757.68,800.37,776.0,107.52,834.99,198.34,770.6,709.82,846.41,308.0,531.0,658.28,779.03,762.27,733.4,343.91,707.01,816.94,703.76,887.58,748.34,635.03,756.33,169.66,631.72,0.0,678.08,572.68,878.96,854.64,515.23,0.0,10.0,1.0,24.0
